CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
13789	I 4/m m m	Sr2 Mn2.275 Cr0.725 As2 O2	Sr2Mn3Sb2O2	Lawrence, Gaynor B.; Wildman, Eve J.; Stenning, Gavin B.G.; Ritter, Clemens; Fauth, Francois; Mclaughlin, Abbie C.	4.09426(2) 4.09426(2) 18.9974(1) 90. 90. 90.	318.46	120.00	0.101325	2020	10	
13790	I 4/m m m	Sr2 Mn2.275 Cr0.725 As2 O2	Sr2Mn3Sb2O2	Lawrence, Gaynor B.; Wildman, Eve J.; Stenning, Gavin B.G.; Ritter, Clemens; Fauth, Francois; Mclaughlin, Abbie C.	4.09601(2) 4.09601(2) 19.0084(1) 90. 90. 90.	318.91	155.00	0.101325	2020	10	
13791	I 4/m m m	Sr2 Mn2.275 Cr0.725 As2 O2	Sr2Mn3Sb2O2	Lawrence, Gaynor B.; Wildman, Eve J.; Stenning, Gavin B.G.; Ritter, Clemens; Fauth, Francois; Mclaughlin, Abbie C.	4.09705(2) 4.09705(2) 19.0163(1) 90. 90. 90.	319.20	180.00	0.101325	2020	10	
13792	I 4/m m m	Sr2 Mn2.275 Cr0.725 As2 O2	Sr2Mn3Sb2O2	Lawrence, Gaynor B.; Wildman, Eve J.; Stenning, Gavin B.G.; Ritter, Clemens; Fauth, Francois; Mclaughlin, Abbie C.	4.09884(2) 4.09884(2) 19.0288(1) 90. 90. 90.	319.69	220.00	0.101325	2020	10	
19661	P 42 m c	Ca Mn (Ti0.9 V0.1)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.54017(1) 7.54017(1) 7.58728(2) 90. 90. 90.	431.37	293.00	0.101325	2020	10	
19662	P 42 m c	Ca Mn (Ti0.8 V0.2)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.53576(1) 7.53576(1) 7.58452(4) 90. 90. 90.	430.71	293.00	0.101325	2020	10	
19663	P 42 m c	Ca Mn (Ti0.7 V0.3)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.53288(1) 7.53288(1) 7.56382(3) 90. 90. 90.	429.20	293.00	0.101325	2020	10	
19664	P 42 m c	Ca Mn (Ti0.6 V0.4)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.52846(1) 7.52846(1) 7.54713(2) 90. 90. 90.	427.76	293.00	0.101325	2020	10	
19665	P 42 m c	Ca Mn (Ti0.5 V0.5)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.51889(1) 7.51889(1) 7.53160(3) 90. 90. 90.	425.79	293.00	0.101325	2020	10	
19666	P 42 m c	Ca Mn (Ti0.4 V0.6)2 O6	CaMn(Ti2O6)	Fukuda, Masayuki; Nishikubo, Takumi; Pan, Zhao; Sakai, Yuki; Zhang, Mao-Hua; Kawaguchi, Shogo; Yu, Hongwu; Okimoto, Yoichi; Koshihara, Shin-ya; Itoh, Mitsuru; Rödel, Jürgen; Azuma, Masaki	7.51271(2) 7.51271(2) 7.51513(3) 90. 90. 90.	424.16	293.00	0.101325	2020	10	
22443	P 4/m	La4 Ba Cu4 Mn O13.5	(Sr,La)MnO3-x	Durán, Silvia; Rangel, Nathaly; Silva, Camila; Macias, Mario A.; Capoen, Edouard; Pirovano, Caroline; Niemczyk, Anna; Suescun, Leopoldo; Roussel, Pascal; Gauthier, Gilles H.	8.6445(7) 8.6445(7) 3.8933(4) 90. 90. 90.	290.94	293.00	0.101325	2019	10	
22444	P 4/m	La4 Ba Cu3 Mn2 O13.86	(Sr,La)MnO3-x	Durán, Silvia; Rangel, Nathaly; Silva, Camila; Macias, Mario A.; Capoen, Edouard; Pirovano, Caroline; Niemczyk, Anna; Suescun, Leopoldo; Roussel, Pascal; Gauthier, Gilles H.	8.684(3) 8.684(3) 3.8588(10) 90. 90. 90.	291.00	293.00	0.101325	2019	10	
24346	I 4/m m m	K2 Mn Cl4 (H2 O)2		Jensen, S.J.	7.415(5) 7.415(5) 8.220(5) 90. 90. 90.	451.95	293.00	0.101325	1968	10	
49084	P 42/n m c Z	Y2 Cu Ga Mn4 O12	CaFeTi2O6	Belik, Alexei A.; Khalyavin, Dmitry D.; Matsushita, Yoshitaka; Yamaura, Kazunari	7.33021(6) 7.33021(6) 7.66245(9) 90. 90. 90.	411.71	200.00	0.101325	2022	10	
49085	P 42/n m c Z	Y2 Cu Ga Mn4 O12	CaFeTi2O6	Belik, Alexei A.; Khalyavin, Dmitry D.; Matsushita, Yoshitaka; Yamaura, Kazunari	7.32945(6) 7.32945(6) 7.65524(9) 90. 90. 90.	411.24	1.50	0.101325	2022	10	
49086	P 42/n m c Z	Y2 Cu Ga Mn4 O12	CaFeTi2O6	Belik, Alexei A.; Khalyavin, Dmitry D.; Matsushita, Yoshitaka; Yamaura, Kazunari	7.33101(2) 7.33101(2) 7.65747(4) 90. 90. 90.	411.54	100.00	0.101325	2022	10	
49087	P 42/n m c Z	Y2 Cu Ga Mn4 O12	CaFeTi2O6	Belik, Alexei A.; Khalyavin, Dmitry D.; Matsushita, Yoshitaka; Yamaura, Kazunari	7.33884(2) 7.33884(2) 7.66251(4) 90. 90. 90.	412.69	297.00	0.101325	2022	10	
49088	P 42/n m c Z	Y2 Cu Ga Mn4 O12	CaFeTi2O6	Belik, Alexei A.; Khalyavin, Dmitry D.; Matsushita, Yoshitaka; Yamaura, Kazunari	7.37866(3) 7.37866(3) 7.66318(4) 90. 90. 90.	417.22	700.00	0.101325	2022	10	
51251	I 41/a c d Z	Ca3 Mn2 (Si O4)1.94 ((O H)4)0.95 O0.44	Ca3Al2(SiO4)3-x(OH)y	Armbruster, T.; Kohler, T.; Libowitzky, E.; Friedrich, A.; Miletich, R.; Kunz, M.; Medenbach, O.; Gutzmer, J.	12.1577(6) 12.1577(6) 11.6919(8) 90. 90. 90.	1728.18	293.00	8600.0	2001	10	
59668	I 4/m m m	Eu3 Ba2 Mn2 Cu2 O12.108	Eu3Ba2Mn2Cu2O12+x	Field, M.A.L.; Knee, C.S.; Weller, M.T.	3.88081(2) 3.88081(2) 35.1795(3) 90. 90. 90.	529.83	2.00	0.101325	2002	10	
59669	I 4/m m m	Eu3 Ba2 Mn2 Cu2 O12.091	Eu3Ba2Mn2Cu2O12+x	Field, M.A.L.; Knee, C.S.; Weller, M.T.	3.88176(2) 3.88176(2) 35.2197(4) 90. 90. 90.	530.69	150.00	0.101325	2002	10	
59670	I 4/m m m	Eu3 Ba2 Mn2 Cu2 O12.091	Eu3Ba2Mn2Cu2O12+x	Field, M.A.L.; Knee, C.S.; Weller, M.T.	3.88500(2) 3.88500(2) 35.2949(4) 90. 90. 90.	532.71	298.00	0.101325	2002	10	
59671	I 4/m m m	Eu3 Ba2 Mn2 Cu2 O12.122	Eu3Ba2Mn2Cu2O12+x	Field, M.A.L.; Knee, C.S.; Weller, M.T.	3.88136(2) 3.88136(2) 35.3507(3) 90. 90. 90.	532.56	298.00	0.101325	2002	10	
59672	I 4/m m m	Sm3 Ba2 Mn2 Cu2 O12.15	Eu3Ba2Mn2Cu2O12+x	Field, M.A.L.; Knee, C.S.; Weller, M.T.	3.88362(3) 3.88362(3) 35.4928(5) 90. 90. 90.	535.32	298.00	0.101325	2002	10	
59715	I 4/m m m	La2 Sr2 Zn Mn O8	K2NiF4	Burley, J.C.; Battle, P.D.; Gaskell, P.J.; Rosseinsky, M.J.	3.85503(3) 3.85503(3) 12.5960(2) 90. 90. 90.	187.19	293.00	0.101325	2002	10	
59716	I 4/m m m	La2 Sr2 Mg Mn O8	K2NiF4	Burley, J.C.; Battle, P.D.; Gaskell, P.J.; Rosseinsky, M.J.	3.84863(1) 3.84863(1) 12.59344(6) 90. 90. 90.	186.53	293.00	0.101325	2002	10	
63928	P 42/m b c	Pb Bi Fe0.85 Mn0.15 O4	Pb3O4	Wu, Junkun; Yan, Xiaohui; Lei, Xiuyun; He, Lunhua; Guo, Wenbin; Yan, Shiguang; Kuang, Xiaojun; Yin, Congling	8.4801(1) 8.4801(1) 6.0929(1) 90. 90. 90.	438.15	300.00	0.101325	2023	10	
64155	P 42/n m c Z	Sm2 Mn Zn Mn3 Ti O12	CaFeTi2O6	Belik, Alexei A.; Liu, Ran; Yamaura, Kazunari	7.39810(1) 7.39810(1) 7.92180(1) 90. 90. 90.	433.58	293.00	0.101325	2023	10	
64156	P 42/n m c Z	Sm2 Mn Zn Mn Ti3 O12	CaFeTi2O6	Belik, Alexei A.; Liu, Ran; Yamaura, Kazunari	7.61311(1) 7.61311(1) 7.68145(1) 90. 90. 90.	445.21	293.00	0.101325	2023	10	
74349	P 4 2 2	(Sr La) Mg0.5 Mn0.5 O4	(La,Sr)2(Mg,Mn)O4	Byeon, S.H.; Kim, I.-S.; Itoh, M.; Nakamura, T.	5.4428(1) 5.4428(1) 12.6084(2) 90. 90. 90.	373.51	293.00	0.101325	1993	10	
74350	P 4 2 2	Sr La Zn0.5 Mn0.5 O4	(La,Sr)2(Mg,Mn)O4	Byeon, S.H.; Kim, I.-S.; Itoh, M.; Nakamura, T.	5.4588(1) 5.4588(1) 12.6247(3) 90. 90. 90.	376.20	293.00	0.101325	1993	10	
79399	I 4/m m m	Eu3 Ba2 Mn2 Cu2 O12	Nd2Ba2Ca(Cu,Ti)8O12	Hervieu, M.; Michel, C.; Genouel, R.; Maignan, A.; Raveau, B.	3.8826(1) 3.8826(1) 35.2660(10) 90. 90. 90.	531.62	293.00	0.101325	1995	10	
83718	I 4/m m m	(Dy0.217 Sr0.717)2 (Mn0.760 Ni0.190) O4	K2NiF4	Lue, G.-L.; Cao, L.Z.; Lou, H.; Ma, F.-T.	3.7953(1) 3.7953(1) 12.3554(3) 90. 90. 90.	177.97	293.00	0.101325	1996	10	
83719	I 4/m m m	(Dy0.225 Sr0.717)2 (Mn0.379 Ni0.568) O4	K2NiF4	Lue, G.-L.; Cao, L.Z.; Lou, H.; Ma, F.-T.	3.7839(1) 3.7839(1) 12.2836(3) 90. 90. 90.	175.88	293.00	0.101325	1996	10	
83720	I 4/m m m	(Dy0.243 Sr0.717)2 (Mn0.190 Ni0.759) O4	K2NiF4	Lue, G.-L.; Cao, L.Z.; Lou, H.; Ma, F.-T.	3.7797(3) 3.7797(3) 12.2507(8) 90. 90. 90.	175.02	293.00	0.101325	1996	10	
85024	P 4/m m m	La0.405 Ba0.595 Mn O2.255 N0.185	PrBaMn2O5+x	Huang, Chunming; Zhao, Wendong; Wang, Huifen; Baran, Volodymyr; Han, Limin; Zhu, Ning; Bai, Yijia	3.9616(2) 3.9616(2) 7.9084(10) 90. 90. 90.	124.12	293.00	0.101325	2023	10	
85659	I 4/m m m	Ba2 (Mn O2) (Zn2 As2)	Sr2Mn3Sb2O2	Ozawa, T.; Olmstead, M.M.; Brock, S.L.; Kauzlarich, S.M.; Young, D.M.	4.24257(8) 4.24257(8) 19.5087(7) 90. 90. 90.	351.14	295.00	0.101325	1998	10	
86766	I 4/m c m	(Pr0.5 Sr0.41 Ca0.09) Mn O3	SrZrO3	Damay, F.; Jirak, Z.; Hervieu, M.; Martin, C.; Maignan, A.; Raveau, B.; Andre, G.; Bouree, F.	5.3854(2) 5.3854(1) 7.7850(2) 90. 90. 90.	225.78	200.00	0.101325	1998	10	
88249	I 4/m m m	(Sr2 La) (Mn Fe) O6.88	Sr3Ti2O7	Sharma, I.B.; Magotra, S.K.; Singh, D.; Batra, S.; Mudher, K.D.S.	3.8949(3) 3.8949(3) 20.0980(20) 90. 90. 90.	304.89	293.00	0.101325	1999	10	
88250	I 4/m m m	(Sr2 La) (Mn1.5 Fe0.5) O6.91	Sr3Ti2O7	Sharma, I.B.; Magotra, S.K.; Singh, D.; Batra, S.; Mudher, K.D.S.	3.8604(2) 3.8604(2) 20.0540(20) 90. 90. 90.	298.86	293.00	0.101325	1999	10	
91201	I 4/m m m	Sr4 Cu2 Mn3 O7.5 Se2	(Sm,Ce)2(Sm,Ba)2Cu3O10-x	Zhu, W.J.; Hor, P.H.	3.888(2) 3.888(2) 35.290(20) 90. 90. 90.	533.46	293.00	0.101325	2000	10	
92875	I 4/m m m	Sr2 (Mn0.996 Zn1.88 As2 O2)	Sr2Mn3Sb2O2	Ozawa, T.C.; Kauzlarich, S.M.; Bieringer, M.; Wiebe, C.R.; Greedan, J.E.; Gardner, J.S.	4.122979(26) 4.122979(26) 18.65868(21) 90 90 90	317.18	293.00	0.101325	2001	10	
94929	I 4/m m m	La3 Sr Li Mn O8	K2NiF4	Burley, J.C.; Battle, P.D.; Gallon, D.J.; Sloan, J.; Grey, C.P.; Rosseinsky, M.J.	3.80292(5) 3.80292(5) 12.6881(2) 90 90 90	183.50	293.00	0.101325	2002	10	
94930	I 4/m m m	La3 Sr Li Mn O8	K2NiF4	Burley, J.C.; Battle, P.D.; Gallon, D.J.; Sloan, J.; Grey, C.P.; Rosseinsky, M.J.	3.79348(5) 3.79348(5) 12.6619(1) 90 90 90	182.21	2.00	0.101325	2002	10	
95233	I 41/a m d Z	(Mn0.655 Co0.19 Ni0.155) (Mn0.697 Cu0.045 Ni0.258)2 O4	Mn3O4	Bodak, O.; Aksel'rud, L.G. (Akselrud, L.G.); Demchenko, P.; Kotur, B.; Mrooz, O.; Hadzaman, I.; Shpotyuk, O.; Aldinger, F.; Seifert, H.; Volkov, S.; Pekhnyo, V.	5.9410(5) 5.9410(5) 8.4196(15) 90 90 90	297.17	293.00	0.101325	2002	10	
95262	P 4/n m m Z	La Sr (Mn O4) F		Aikens, L.D.; Gillie, L.J.; Li, R.-K.; Greaves, C.	3.77696(7) 3.77696(7) 14.1026(8) 90 90 90	201.18	293.00	0.101325	2002	10	
95263	P 4/n m m Z	(La1.2 Sr1.8) (Mn2 O7) F		Aikens, L.D.; Gillie, L.J.; Li, R.-K.; Greaves, C.	3.8103(1) 3.8103(1) 21.722(1) 90 90 90	315.37	293.00	0.101325	2002	10	
95332	I 41/a m d Z	(Mn0.977 Zn0.021 Mg0.002) (Mn1.997 Al0.005) O4	Mn3O4	Bosi, F.; Lucchesi, S.; della Giusta, A.	5.7619(3) 5.7619(3) 9.4532(6) 90 90 90	313.84	293.00	0.101325	2002	10	
95333	I 41/a m d Z	(Mn0.981 Zn0.018 Mg0.001) (Mn1.999 Al0.003) O4	Mn3O4	Bosi, F.; Lucchesi, S.; della Giusta, A.	5.7632(2) 5.7632(2) 9.4547(6) 90 90 90	314.03	293.00	0.101325	2002	10	
95531	I 4/m m m	La1.2 (Sr1.44 Ca0.36) (Mn2 O7)	Sr3Ti2O7	Chen, C.-C.; Shen, C.H.; Liu, R.-S.; Lin, J.G.; Huang, C.Y.	3.8693(1) 3.8693(1) 20.0057(6) 90 90 90	299.51	293.00	0.101325	2002	10	
97522	P 4/m m m	(Mn0.97 Cl0.92) La (Nb2 O7)	CuBrLa(Nb2O7)	Viciu, L.; Golub, V.O.; Wiley, J.B.	3.900(2) 3.900(2) 12.019(7) 90 90 90	182.81	293.00	0.101325	2003	10	
97772	I 4/m m m	(Sr1.2 Nd0.8) (Mn0.6 Rh0.4) O4	K2NiF4	Gallon, D.J.; Battle, P.D.; Blundell, S.J.; Coldea, A.I.; Rosseinsky, M.J.; Steer, C.	3.86107(1) 3.86107(1) 12.42856(6) 90 90 90	185.28	293.00	0.101325	2003	10	
97773	I 4/m m m	(Sr1.2 Nd0.8) (Mn0.6 Rh0.4) O4	K2NiF4	Gallon, D.J.; Battle, P.D.; Blundell, S.J.; Coldea, A.I.; Rosseinsky, M.J.; Steer, C.	3.85940(1) 3.85940(1) 12.41528(6) 90 90 90	184.93	160.00	0.101325	2003	10	
97774	I 4/m m m	(Sr1.2 Nd0.8) (Mn0.6 Rh0.4) O4	K2NiF4	Gallon, D.J.; Battle, P.D.; Blundell, S.J.; Coldea, A.I.; Rosseinsky, M.J.; Steer, C.	3.85808(1) 3.85808(1) 12.40608(7) 90 90 90	184.66	50.00	0.101325	2003	10	
97775	I 4/m m m	(Sr1.2 Nd0.8) (Mn0.6 Rh0.4) O4	K2NiF4	Gallon, D.J.; Battle, P.D.; Blundell, S.J.; Coldea, A.I.; Rosseinsky, M.J.; Steer, C.	3.85783(1) 3.85783(1) 12.40523(7) 90 90 90	184.63	2.00	0.101325	2003	10	
99309	I 41/a m d Z	(Cu0.1 Ni0.61 Co0.2 Mn2.09) O4	Mn3O4	Vakiv, M.; Hadzaman, I.; Shpotyuk, O.; Mrooz, O.; Plewa, J.; Altenburg, H.; Uphoff, H.; Bodak, O.; Demchenko, P.	5.9478(7) 5.9478(7) 8.394(2) 90 90 90	296.95	293.00	0.101325	2004	10	
99663	P 4/m m m	Sr2 (Mn Ga (O4.78 F1.22))	Sr(Co,Sb)O3-x	Alekseeva, A.M.; Abakumov, A.M.; Rozova, M.G.; Antipov, E.V.; Hadermann, J.	3.85559(2) 3.85559(2) 7.78289(6) 90 90 90	115.70	293.00	0.101325	2004	10	
100349	I 41/a c d Z	Ca Mn11.62 Fe2.38 Si O24		de Villiers, J.P.R.	9.431(2) 9.431(2) 37.7740(40) 90. 90. 90.	3359.76	293.00	0.101325	1980	10	
112900	I 4/m m m	Sr2 La Co Mn O7	Sr3Ti2O7	Kananke-Gamage, Chandana C.W.; Ramezanipour, Farshid	3.83116(5) 3.83116(5) 20.1327(3) 90. 90. 90.	295.51	293.00	0.101325	2021	10	
112901	I 4/m m m	Sr2 La Fe Mn O7	Sr3Ti2O7	Kananke-Gamage, Chandana C.W.; Ramezanipour, Farshid	3.8617(1) 3.8617(1) 20.2300(6) 90. 90. 90.	301.68	293.00	0.101325	2021	10	
117542	I 4/m m m	La Sr3 Mn1.5 Fe1.5 O9.71	Sr4Ti3O10	Qadir, Irfan; Sharma, Shikha; Manhas, Ujwal; Atri, Amit Kumar; Singh, Sumit; Singh, Devinder	3.8583(1) 3.8583(1) 27.9387(12) 90. 90. 90.	415.91	293.00	0.101325	2023	10	
118290	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.060639(6) 4.060639(6) 8.89557(2) 90. 90. 90.	146.67	35.00	0.101325	2015	10	
118291	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.060731(6) 4.060731(6) 8.89590(2) 90. 90. 90.	146.69	40.00	0.101325	2015	10	
118292	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.061816(6) 4.061816(6) 8.89837(2) 90. 90. 90.	146.81	70.00	0.101325	2015	10	
118293	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.062342(6) 4.062342(6) 8.90023(1) 90. 90. 90.	146.87	100.00	0.101325	2015	10	
118294	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.062877(6) 4.062877(6) 8.90198(2) 90. 90. 90.	146.95	130.00	0.101325	2015	10	
118295	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.063972(6) 4.063972(6) 8.90543(1) 90. 90. 90.	147.08	160.00	0.101325	2015	10	
118296	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.065303(6) 4.065303(6) 8.90982(2) 90. 90. 90.	147.24	200.00	0.101325	2015	10	
118297	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.067319(6) 4.067319(6) 8.91620(1) 90. 90. 90.	147.50	250.00	0.101325	2015	10	
118298	P 4/n m m Z	Pr Mn As O0.95 F0.05	ZrCuSiAs	Wildman, Eve J.; Sher, Falak; Mclaughlin, Abbie C.	4.068873(6) 4.068873(6) 8.92088(1) 90. 90. 90.	147.69	300.00	0.101325	2015	10	
126170	I 4/m c m	Pr0.5 Sr0.45 Ba0.05 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.41383(2) 5.41383(2) 7.78735(6) 90. 90. 90.	228.24	293.00	0.101325	2003	10	
